Date,Open,High,Low,Close,Volume
1992-11-16,1.5692,1.5781,1.5258,1.5522,2569137
1992-11-17,1.5522,1.5522,1.4996,1.4996,1739673
1992-11-18,1.5432,1.5432,1.4996,1.5432,280769
1992-11-19,1.5082,1.5522,1.5082,1.5432,759732
1992-11-20,1.5258,1.5781,1.5258,1.5692,631275
1992-11-23,1.5781,1.5955,1.5522,1.5955,829467
1992-11-24,1.6218,1.6218,1.5955,1.6218,3288495
1992-11-25,1.6043,1.6914,1.6043,1.6914,3508707
1992-11-27,1.6914,1.7875,1.6914,1.7437,3451820
1992-11-30,1.7437,1.8136,1.7437,1.77,2501239
1992-12-01,1.7612,1.8136,1.7174,1.7265,2914138
1992-12-02,1.7612,1.7612,1.6914,1.6914,1458903
1992-12-03,1.7174,1.77,1.6914,1.7265,2222304
1992-12-04,1.7437,1.7612,1.7174,1.7612,1981906
1992-12-07,1.8223,1.892,1.7961,1.8484,3338046
1992-12-08,1.8659,1.9182,1.7875,1.9006,5501626
1992-12-09,1.9182,1.9182,1.892,1.9093,3404108
1992-12-10,1.9182,1.9182,1.8484,1.8659,2035123
1992-12-11,1.892,1.9182,1.8659,1.8833,805609
1992-12-14,1.9182,1.9182,1.8833,1.9093,1809407
1992-12-15,1.9355,1.9616,1.8223,1.8484,4536365
1992-12-16,1.8396,1.8484,1.77,1.7961,2644376
1992-12-17,1.77,1.8136,1.77,1.8136,814784
1992-12-18,1.8223,1.9442,1.7961,1.9182,2141559
1992-12-21,1.9616,1.9616,1.9093,1.9355,1229518
1992-12-22,1.9442,1.9791,1.7875,1.8223,4817133
1992-12-23,1.7875,1.8223,1.7612,1.7875,2756316
1992-12-24,1.8136,1.8396,1.77,1.8396,422073
1992-12-28,1.8396,1.8833,1.7961,1.8833,1218504
1992-12-29,1.8833,2.0315,1.8659,1.9878,4026205
1992-12-30,2.014,2.075,1.9878,2.0487,2778340
1992-12-31,2.0315,2.0578,2.0053,2.014,1244198
1993-01-04,2.014,2.0402,2.0053,2.0402,836803
1993-01-05,2.0402,2.0402,1.8571,1.9093,25410608
1993-01-06,1.9093,1.9355,1.8223,1.8659,6279708
1993-01-07,1.8833,1.8833,1.7875,1.8484,3633494
1993-01-08,1.8223,1.8396,1.7265,1.7875,4883195
1993-01-11,1.7265,1.77,1.7265,1.7437,3429800
1993-01-12,1.7612,1.8223,1.7265,1.8048,2420495
1993-01-13,1.8223,1.8484,1.7961,1.8396,948747
1993-01-14,1.8484,1.8484,1.8136,1.8484,2297544
1993-01-15,1.8484,1.8484,1.7265,1.7612,2772835
1993-01-18,1.7265,1.7612,1.674,1.6914,3115996
1993-01-19,1.674,1.7961,1.674,1.7961,3007726
1993-01-20,1.8136,1.8396,1.7961,1.7961,1112068
1993-01-21,1.8396,1.8396,1.6914,1.7265,4596922
1993-01-22,1.7265,1.7612,1.7003,1.7003,1565339
1993-01-25,1.7003,1.8223,1.7003,1.77,1880974
1993-01-26,1.8136,1.8136,1.77,1.77,831300
1993-01-27,1.7961,1.7961,1.6914,1.709,948747
1993-01-28,1.7875,1.8223,1.7437,1.7961,3383920
1993-01-29,1.7961,1.7961,1.7875,1.7961,2370949
1993-02-01,1.7961,1.8659,1.7875,1.8484,1069863
1993-02-02,1.8659,1.8659,1.8223,1.8659,1097390
1993-02-03,1.8659,1.8659,1.8223,1.8484,3227937
1993-02-04,1.8484,1.8659,1.8396,1.8396,1295578
1993-02-05,1.8396,1.8659,1.8136,1.8136,1906666
1993-02-08,1.8484,1.8484,1.8136,1.8136,2778340
1993-02-09,1.8223,1.8223,1.7174,1.7265,2202118
1993-02-10,1.7612,1.7961,1.6654,1.7003,4699686
1993-02-11,1.7003,1.7437,1.674,1.7174,1701136
1993-02-12,1.6914,1.7174,1.6479,1.6654,1840604
1993-02-16,1.6654,1.674,1.5258,1.5258,4479475
1993-02-17,1.5692,1.6479,1.4821,1.6392,3574771
1993-02-18,1.6654,1.6914,1.5781,1.5781,4128969
1993-02-19,1.6043,1.6043,1.5258,1.5781,3870224
1993-02-22,1.5955,1.5955,1.5432,1.5692,1121246
1993-02-23,1.5432,1.5692,1.4124,1.5692,4820803
1993-02-24,1.5692,1.6218,1.5258,1.6218,1453398
1993-02-25,1.6392,1.6654,1.6043,1.6654,1192814
1993-02-26,1.6218,1.6914,1.6218,1.6479,1381829
1993-03-01,1.6654,1.6654,1.6043,1.6043,928559
1993-03-02,1.6043,1.77,1.6043,1.7437,4134476
1993-03-03,1.7875,1.8833,1.7437,1.8136,3027912
1993-03-04,1.8136,1.8396,1.77,1.8223,1014810
1993-03-05,1.8223,1.8659,1.7961,1.8223,998293
1993-03-08,1.8223,1.9182,1.8223,1.892,2649880
1993-03-09,1.9442,2.0578,1.9182,1.9791,6138403
1993-03-10,1.9878,2.014,1.9355,1.9878,2271853
1993-03-11,2.014,2.0578,1.9878,2.0053,3049934
1993-03-12,2.0053,2.0315,1.9616,1.9616,1018479
1993-03-15,1.9616,1.9791,1.8223,1.8833,2264514
1993-03-16,1.892,1.9182,1.8833,1.9006,1115741
1993-03-17,1.892,1.9182,1.8659,1.892,3905090
1993-03-18,1.8833,1.9355,1.8833,1.9182,1502946
1993-03-19,1.9182,1.9442,1.8659,1.8659,1132256
1993-03-22,1.8659,1.892,1.8396,1.8484,1124916
1993-03-23,1.8484,1.8833,1.8484,1.8833,209201
1993-03-24,1.8833,1.8833,1.77,1.7961,1132256
1993-03-25,1.7961,1.8484,1.77,1.8223,1334117
1993-03-26,1.8136,1.8396,1.8136,1.8396,200026
1993-03-29,1.8396,1.9093,1.8136,1.8833,1508450
1993-03-30,1.9355,2.0053,1.892,1.9878,2950838
1993-03-31,2.014,2.0402,1.9878,2.0315,1293747
1993-04-01,2.014,2.0402,1.9878,1.9878,464278
1993-04-02,1.9878,2.0053,1.9791,1.9791,1000130
1993-04-05,2.0053,2.0053,1.9616,1.9878,948747
1993-04-06,1.9791,2.0578,1.9616,2.0315,1616720
1993-04-07,2.0315,2.0402,1.9355,1.9964,3921604
1993-04-08,1.9878,2.0578,1.9878,1.9964,2060817
1993-04-12,1.9878,2.0315,1.9878,2.014,912044
1993-04-13,2.0402,2.0578,2.0053,2.0578,1820418
1993-04-14,2.0315,2.075,2.0315,2.0315,392714
1993-04-15,2.0315,2.0578,1.9878,1.9878,3884903
1993-04-16,1.9791,2.0053,1.8223,1.8223,7114679
1993-04-19,1.8223,1.8833,1.7875,1.8136,2029619
1993-04-20,1.7875,1.8223,1.6914,1.77,2374618
1993-04-21,1.7612,1.8136,1.7437,1.8136,1721322
1993-04-22,1.8136,1.8136,1.77,1.7961,264252
1993-04-23,1.77,1.8136,1.7437,1.7961,992788
1993-04-26,1.77,1.7961,1.77,1.77,244068
1993-04-27,1.7612,1.7961,1.7612,1.7961,361516
1993-04-28,1.7961,1.8136,1.7875,1.8136,2334246
1993-04-29,1.8396,1.9878,1.8223,1.8659,24568297
1993-04-30,1.8833,1.892,1.8136,1.8396,2794857
1993-05-03,1.8396,1.8484,1.8136,1.8484,372523
1993-05-04,1.8484,1.8659,1.8396,1.8571,2079167
1993-05-05,1.8484,1.8833,1.8484,1.8833,998293
1993-05-06,1.8396,1.9878,1.8396,1.9182,4073917
1993-05-07,1.892,1.9182,1.892,1.9006,688160
1993-05-10,1.9182,1.9355,1.892,1.9182,1367149
1993-05-11,1.9355,1.9791,1.892,1.9616,2782008
1993-05-12,1.9355,2.1011,1.9355,2.075,3424293
1993-05-13,2.075,2.1011,2.0315,2.0315,2365442
1993-05-14,2.014,2.0578,2.014,2.014,376195
1993-05-17,2.014,2.0578,1.9878,2.0315,937736
1993-05-18,2.0315,2.0578,1.9878,2.0315,1915844
1993-05-19,2.0578,2.0578,1.9878,2.014,612924
1993-05-20,2.014,2.0315,2.0053,2.0315,1218504
1993-05-21,2.0315,2.0315,1.9878,2.0315,708349
1993-05-24,1.9878,2.014,1.9616,2.014,822124
1993-05-25,2.014,2.2059,1.9878,2.2059,6984386
1993-05-26,2.2059,2.2845,2.1274,2.2756,5775054
1993-05-27,2.2756,2.2756,2.232,2.232,2481052
1993-05-28,2.232,2.2584,2.2234,2.2496,765237
1993-06-01,2.2584,2.2756,2.2234,2.2407,620262
1993-06-02,2.2584,2.2584,2.2234,2.2496,554199
1993-06-03,2.2496,2.2756,2.2234,2.2756,2115867
1993-06-04,2.2756,2.2756,2.2059,2.2496,1468080
1993-06-07,2.2584,2.2584,2.1623,2.2234,2049805
1993-06-08,2.2234,2.2234,2.1537,2.1537,923054
1993-06-09,2.1972,2.3278,2.1537,2.2845,2035123
1993-06-10,2.3192,2.4151,2.2845,2.3801,3930779
1993-06-11,2.3801,2.3801,2.3192,2.3542,1642414
1993-06-14,2.3542,2.3542,2.3192,2.3278,418404
1993-06-15,2.3454,2.3454,2.3192,2.3454,376195
1993-06-16,2.3454,2.3454,2.3192,2.3454,1161618
1993-06-17,2.3454,2.3454,2.2584,2.2845,1172628
1993-06-18,2.3018,2.3018,2.232,2.2756,800104
1993-06-21,2.2756,2.2756,2.1799,2.2584,1967225
1993-06-22,2.2584,2.2584,2.1537,2.171,3002221
1993-06-23,2.1274,2.1623,2.0402,2.0578,6846753
1993-06-24,2.0402,2.1537,2.0402,2.1537,4068413
1993-06-25,2.1537,2.2496,2.1537,2.232,2345258
1993-06-28,2.2584,2.3278,2.2496,2.3278,2783845
1993-06-29,2.3278,2.3454,2.2845,2.3454,2611345
1993-06-30,2.3542,2.3542,2.232,2.2845,2824217
1993-07-01,2.2845,2.3192,2.2234,2.2756,2058979
1993-07-02,2.2756,2.3278,2.2496,2.2845,1018479
1993-07-06,2.3278,2.4151,2.3018,2.4151,4897879
1993-07-07,2.4151,2.4412,2.3801,2.4412,2670068
1993-07-08,2.4412,2.5372,2.4239,2.5372,3176556
1993-07-09,2.5895,2.5895,2.476,2.5634,5337384
1993-07-12,2.6157,2.7202,2.5372,2.694,5413540
1993-07-13,2.7202,2.7202,2.5372,2.5718,4587747
1993-07-14,2.5895,2.6681,2.511,2.6681,7284423
1993-07-15,2.6681,2.6681,2.511,2.5372,1955297
1993-07-16,2.511,2.5372,2.4499,2.511,1149689
1993-07-19,2.511,2.511,2.3454,2.4151,1480924
1993-07-20,2.4499,2.4499,2.3977,2.4151,683572
1993-07-21,2.4499,2.4499,2.3192,2.3192,933147
1993-07-22,2.3716,2.5372,2.3454,2.5372,1469914
1993-07-23,2.5372,2.5372,2.3977,2.4499,856075
1993-07-26,2.3977,2.4499,2.3192,2.3454,874424
1993-07-27,2.3454,2.3454,2.1799,2.2845,2230561
1993-07-28,2.3192,2.3977,2.2845,2.3977,1654340
1993-07-29,2.4239,2.6157,2.3977,2.5895,3310519
1993-07-30,2.5634,2.5895,2.5372,2.5459,1442387
1993-08-02,2.4499,2.5372,2.3977,2.476,1766283
1993-08-03,2.476,2.5372,2.3977,2.4936,2125044
1993-08-04,2.511,2.5372,2.4239,2.5372,1057018
1993-08-05,2.5372,2.5372,2.3801,2.4151,948747
1993-08-06,2.4239,2.4499,2.3977,2.4499,279854
1993-08-09,2.3977,2.476,2.3977,2.476,1773622
1993-08-10,2.476,2.476,2.4499,2.476,716607
1993-08-11,2.511,2.5372,2.476,2.5372,818455
1993-08-12,2.5372,2.5372,2.476,2.511,477127
1993-08-13,2.511,2.511,2.4239,2.4412,326647
1993-08-16,2.3977,2.476,2.3192,2.476,1313010
1993-08-17,2.4239,2.476,2.3977,2.476,11816198
1993-08-18,2.4499,2.511,2.4499,2.511,5908100
1993-08-19,2.4499,2.511,2.4499,2.511,2255335
1993-08-20,2.5372,2.5895,2.476,2.5459,4399647
1993-08-23,2.5634,2.7202,2.5372,2.6681,4514343
1993-08-24,2.6681,2.8599,2.6681,2.8335,4796946
1993-08-25,2.9121,2.9995,2.8335,2.8599,2862753
1993-08-26,2.8335,2.8599,2.7813,2.8335,1702971
1993-08-27,2.8335,2.8335,2.7202,2.7552,1224011
1993-08-30,2.7552,3.0254,2.6418,2.9995,5446571
1993-08-31,3.0254,3.1299,2.9995,3.0254,2344338
1993-09-01,3.0517,3.0777,2.9817,3.069,2016772
1993-09-02,3.1037,3.1563,3.0254,3.0777,5441984
1993-09-03,3.0777,3.1563,3.0254,3.1215,2515920
1993-09-07,3.1563,3.1563,2.9995,3.0517,1846110
1993-09-08,2.9731,3.0254,2.7552,2.9469,3403190
1993-09-09,2.886,3.1563,2.886,3.1563,4261097
1993-09-10,3.1563,3.2172,3.1299,3.1563,1119411
1993-09-13,3.2172,3.2172,2.9469,2.9731,2342504
1993-09-14,2.9731,2.9995,2.8599,2.8599,2335164
1993-09-15,2.8599,2.9995,2.8599,2.9995,1679114
1993-09-16,2.9817,3.0517,2.9731,3.0517,639531
1993-09-17,3.0517,3.1037,3.0517,3.0517,787256
1993-09-20,3.0517,3.1563,3.0517,3.1037,1741508
1993-09-21,3.1563,3.1563,2.9995,2.9995,2762740
1993-09-22,3.0254,3.383,3.0254,3.3482,6366871
1993-09-23,3.3482,3.6272,3.3482,3.5662,8393739
1993-09-24,3.4613,3.5135,3.4089,3.4876,8758007
1993-09-27,3.4876,3.5135,3.4089,3.4352,2801278
1993-09-28,3.54,3.6272,3.4876,3.5662,4039052
1993-09-29,3.5662,3.5923,3.5135,3.5662,2306718
1993-09-30,3.5923,3.6272,3.4876,3.54,3010482
1993-10-01,3.54,3.5662,3.4613,3.54,1370817
1993-10-04,3.4876,3.54,3.4613,3.54,2609510
1993-10-05,3.54,3.5662,3.5135,3.54,2475548
1993-10-06,3.5662,3.5662,3.5135,3.5135,774411
1993-10-07,3.5135,3.5923,3.5135,3.5135,401886
1993-10-08,3.5923,3.5923,3.5049,3.54,1648837
1993-10-11,3.5135,3.54,3.4876,3.5312,575302
1993-10-12,3.4876,3.7838,3.4876,3.7838,1768116
1993-10-13,3.7318,3.7838,3.6532,3.7318,1325860
1993-10-14,3.6532,3.7318,3.5923,3.5923,784503
1993-10-15,3.6532,3.6532,3.4876,3.5662,692751
1993-10-18,3.5135,3.5662,3.2695,3.2957,24100345
1993-10-19,3.2695,3.3394,3.2435,3.252,6590755
1993-10-20,3.2435,3.2957,3.2435,3.2695,945074
1993-10-21,3.2957,3.2957,3.2435,3.2435,1386416
1993-10-22,3.2957,3.2957,3.1299,3.2172,1705723
1993-10-25,3.1563,3.383,3.1563,3.383,2480133
1993-10-26,3.4089,3.4352,3.2957,3.3132,3331620
1993-10-27,3.3482,3.4089,3.2695,3.383,2971023
1993-10-28,3.4613,3.6532,3.4089,3.6356,4170262
1993-10-29,3.6532,3.6794,3.5662,3.5662,3604133
1993-11-01,3.6272,3.6272,3.3654,3.5135,2207622
1993-11-02,3.54,3.54,3.4352,3.4876,1402016
1993-11-03,3.4876,3.4876,3.4089,3.4089,970767
1993-11-04,3.4089,3.4613,3.2435,3.2957,1478172
1993-11-05,3.2435,3.2695,3.1299,3.252,2181932
1993-11-08,3.2957,3.3482,3.2435,3.3217,1154279
1993-11-09,3.3217,3.383,3.1037,3.1563,4447360
1993-11-10,3.1037,3.3482,3.0517,3.2957,2648964
1993-11-11,3.3482,3.4613,3.3217,3.3916,1508450
1993-11-12,3.3482,3.4352,3.3482,3.4089,1213000
1993-11-15,3.4876,3.4876,3.4089,3.4179,1657094
1993-11-16,3.4089,3.4352,3.2695,3.2695,1363480
1993-11-17,3.2957,3.2957,2.9995,3.0777,4169343
1993-11-18,3.0777,3.1912,3.0254,3.0777,3486685
1993-11-19,3.1299,3.1563,3.0777,3.1037,1618558
1993-11-22,3.1299,3.1563,2.8335,2.9121,4871270
1993-11-23,2.9469,3.2435,2.9469,3.2172,5704402
1993-11-24,3.2172,3.3482,3.1563,3.2957,2957261
1993-11-26,3.2695,3.3482,3.2695,3.3394,841392
1993-11-29,3.4089,3.4613,3.3482,3.4179,1330446
1993-11-30,3.4089,3.5923,3.4089,3.54,3507790
1993-12-01,3.5923,3.8711,3.5135,3.7579,7378930
1993-12-02,3.7838,3.8449,3.5662,3.6532,3605968
1993-12-03,3.7056,3.7056,3.4352,3.4876,2602168
1993-12-06,3.383,3.6532,3.383,3.6272,3442643
1993-12-07,3.6532,3.6532,3.54,3.5662,1281817
1993-12-08,3.54,3.6272,3.54,3.5662,1912172
1993-12-09,3.6272,3.6272,3.5135,3.5135,1182720
1993-12-10,3.5662,3.5662,3.4089,3.4089,955170
1993-12-13,3.4613,3.4613,3.2957,3.3217,1238692
1993-12-14,3.3482,3.6097,3.3482,3.5049,1882809
1993-12-15,3.4613,3.5135,3.4089,3.4352,1269890
1993-12-16,3.4876,3.5573,3.3482,3.54,1968141
1993-12-17,3.5662,3.7318,3.54,3.7056,3525224
1993-12-20,3.6532,3.8711,3.6532,3.8014,6096194
1993-12-21,3.7838,3.8189,3.6532,3.7056,7136697
1993-12-22,3.5662,3.6794,3.5135,3.6619,4474888
1993-12-23,3.6794,3.6794,3.6272,3.6272,1320351
1993-12-27,3.6794,3.7056,3.5923,3.6532,1366231
1993-12-28,3.7056,3.7056,3.5662,3.5923,5048358
1993-12-29,3.6272,3.6794,3.6272,3.6532,2734296
1993-12-30,3.6794,3.6794,3.6794,3.6794,1052429
1993-12-31,3.6794,3.7838,3.6532,3.7579,2523260
1994-01-03,3.7579,3.7579,3.6532,3.7056,2278275
1994-01-04,3.7056,3.7318,3.5662,3.5923,1924104
1994-01-05,3.5662,3.6272,3.5662,3.6097,1659847
1994-01-06,3.6272,3.6794,3.5923,3.5923,1302001
1994-01-07,3.5923,3.6532,3.5135,3.54,4709781
1994-01-10,3.5135,3.54,3.4352,3.4352,3305011
1994-01-11,3.4352,3.4613,3.1912,3.252,5311693
1994-01-12,3.2435,3.383,3.2435,3.2957,2793936
1994-01-13,3.2957,3.3482,3.2695,3.2957,1689209
1994-01-14,3.2957,3.3482,3.2695,3.3217,1704808
1994-01-17,3.2957,3.3482,3.2957,3.2957,1936948
1994-01-18,3.2957,3.3482,3.2957,3.3217,2392967
1994-01-19,3.3482,3.4702,3.3482,3.4352,940488
1994-01-20,3.4352,3.5923,3.4352,3.5135,5420881
1994-01-21,3.5135,3.54,3.4352,3.4613,4691428
1994-01-24,3.4613,3.4613,3.3217,3.383,1338706
1994-01-25,3.3217,3.4352,3.2957,3.3217,925806
1994-01-26,3.3217,3.3482,3.2957,3.3217,934982
1994-01-27,3.2957,3.3217,3.2172,3.2259,2613181
1994-01-28,3.2172,3.3217,3.2172,3.3217,1112986
1994-01-31,3.3217,3.3482,3.2435,3.2957,1980989
1994-02-01,3.2957,3.2957,3.1912,3.2172,1198319
1994-02-02,3.2695,3.2957,3.1912,3.2172,1353385
1994-02-03,3.2172,3.2957,3.0954,3.1563,2003007
1994-02-04,3.1299,3.2172,2.9731,2.9995,2517755
1994-02-07,2.9121,3.0777,2.886,3.0517,9292020
1994-02-08,3.0517,3.0517,2.9121,2.9995,11690493
1994-02-09,2.9995,3.0517,2.9731,3.0517,1032244
1994-02-10,3.0517,3.2172,3.0254,3.1912,4173014
1994-02-11,3.2172,3.2435,3.1563,3.2435,289946
1994-02-14,3.2435,3.252,3.1912,3.1912,700090
1994-02-15,3.1912,3.2435,3.1912,3.2435,1338706
1994-02-16,3.1912,3.3217,3.1912,3.2695,3006807
1994-02-17,3.2695,3.3217,3.2435,3.2435,609255
1994-02-18,3.2435,3.2695,3.0254,3.0777,5431893
1994-02-22,3.0777,3.1299,3.0254,3.1299,404640
1994-02-23,3.1299,3.1299,2.9469,2.9995,3144440
1994-02-24,2.9731,3.0254,2.886,2.9731,1702052
1994-02-25,2.9995,2.9995,2.9294,2.9731,899198
1994-02-28,2.9469,2.9995,2.9469,2.9731,477127
1994-03-01,2.9469,2.9995,2.9121,2.9121,2702179
1994-03-02,2.8076,2.9121,2.7813,2.9033,2826053
1994-03-03,2.9995,3.1912,2.9995,3.1563,7307361
1994-03-04,3.1912,3.2172,3.1037,3.1912,2269099
1994-03-07,3.1912,3.2435,3.1299,3.1299,1972729
1994-03-08,3.1299,3.1912,3.0254,3.0254,1508450
1994-03-09,3.0777,3.0777,2.9121,2.9121,1491017
1994-03-10,2.9731,2.9731,2.886,2.886,3746353
1994-03-11,2.9469,2.9731,2.886,2.9033,1213000
1994-03-14,2.9121,2.9731,2.886,2.9469,2064484
1994-03-15,2.9731,3.0517,2.9121,2.9995,1169875
1994-03-16,3.0517,3.1037,3.0254,3.0954,1605710
1994-03-17,3.1037,3.2172,3.0777,3.2172,1859872
1994-03-18,3.2435,3.2695,3.1563,3.2695,1115741
1994-03-21,3.2172,3.2695,3.2172,3.2695,1053349
1994-03-22,3.2695,3.4089,3.2435,3.3394,1621308
1994-03-23,3.383,3.4089,3.3217,3.383,1119411
1994-03-24,3.3482,3.383,3.1299,3.2435,3300424
1994-03-25,3.2695,3.2695,3.1037,3.1299,1567173
1994-03-28,3.1299,3.1299,2.9469,3.0777,2537941
